== 2026-09-03T22:50:16Z cleaning results of earlier schemas
== 2026-09-03T22:50:16Z diff (workers=4, deadline=270 min)
[22:50:16] 773 pairs total, 773 to do, 4 workers, big pair > 120 MB download, deadline 270 min
[22:50:16] [1/773] libreoffice@26.2.4.2..26.2.5.2 (1407 MB dl, 0s, 78 MB rss) ok
[00:43:32] [504/773] libxcrypt@4.4.35..4.4.36 (0 MB dl, 1s, 78 MB rss) ok
[00:43:32] [505/773] libxcrypt@4.4.33..4.4.35 (0 MB dl, 1s, 78 MB rss) ok
[00:43:32] [506/773] libxcrypt@4.4.27..4.4.28 (0 MB dl, 1s, 79 MB rss) ok
[00:43:34] [507/773] libxcrypt@4.4.28..4.4.30 (0 MB dl, 1s, 78 MB rss) ok
[00:43:34] [508/773] libxcrypt@4.4.30..4.4.33 (0 MB dl, 1s, 79 MB rss) ok
[00:43:34] [509/773] libxcrypt@4.4.26..4.4.27 (0 MB dl, 1s, 79 MB rss) ok
[00:43:35] [510/773] lz4@1.8.2..1.8.3 (0 MB dl, 1s, 80 MB rss) ok
[00:43:35] [511/773] libcap2@2.44..2.63 (0 MB dl, 1s, 82 MB rss) ok
[00:43:35] [512/773] libfido2@1.16.0..1.17.0 (0 MB dl, 2s, 85 MB rss) ok
[00:43:36] [513/773] xxhash@0.8.0..0.8.1 (0 MB dl, 1s, 80 MB rss) ok
[00:43:37] [514/773] lvm2@2.03.02..2.03.07 (0 MB dl, 2s, 82 MB rss) ok
[00:43:37] [515/773] chromaprint@1.3..1.3.2 (0 MB dl, 2s, 117 MB rss) ok
[00:43:38] [516/773] lvm2@2.03.07..2.03.09 (0 MB dl, 2s, 82 MB rss) ok
[00:43:39] [517/773] xxhash@0.8.2..0.8.3 (0 MB dl, 2s, 79 MB rss) ok
[00:43:39] [518/773] lvm2@2.03.11..2.03.15 (0 MB dl, 2s, 82 MB rss) ok
[00:43:40] [519/773] xxhash@0.8.1..0.8.2 (0 MB dl, 1s, 79 MB rss) ok
[00:43:40] [520/773] lvm2@2.03.10..2.03.11 (0 MB dl, 2s, 81 MB rss) ok
[00:43:40] [521/773] lvm2@2.03.09..2.03.10 (0 MB dl, 2s, 82 MB rss) ok
[00:43:41] [522/773] libfido2@1.15.0..1.16.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:41] [523/773] libfido2@1.14.0..1.15.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:42] [524/773] lvm2@2.03.15..2.03.16 (0 MB dl, 2s, 83 MB rss) ok
[00:43:43] [525/773] libfido2@1.13.0..1.14.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:43] [526/773] libfido2@1.12.0..1.13.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:43] [527/773] libfido2@1.11.0..1.12.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:44] [528/773] libidn2@2.3.4..2.3.7 (0 MB dl, 2s, 79 MB rss) ok
[00:43:45] [529/773] chromaprint@1.2..1.3 (0 MB dl, 2s, 111 MB rss) ok
[00:43:45] [530/773] lvm2@2.03.27..2.03.31 (0 MB dl, 2s, 83 MB rss) ok
[00:43:46] [531/773] libidn2@2.3.3..2.3.4 (0 MB dl, 1s, 79 MB rss) ok
[00:43:46] [532/773] lvm2@2.03.22..2.03.27 (0 MB dl, 2s, 83 MB rss) ok
[00:43:46] [533/773] lvm2@2.03.16..2.03.22 (0 MB dl, 2s, 83 MB rss) ok
[00:43:47] [534/773] libfido2@1.10.0..1.11.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:47] [535/773] libfido2@1.9.0..1.10.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:48] [536/773] libidn2@2.3.7..2.3.8 (0 MB dl, 1s, 79 MB rss) ok
[00:43:49] [537/773] lz4@1.8.1.2..1.8.2 (0 MB dl, 1s, 78 MB rss) ok
[00:43:49] [538/773] soundtouch@2.3.2+ds1..2.3.3+ds (0 MB dl, 1s, 83 MB rss) ok
[00:43:49] [539/773] soundtouch@2.3.3+ds..2.4.0+ds (0 MB dl, 1s, 82 MB rss) ok
[00:43:50] [540/773] libusb-1.0@1.0.29..1.0.30 (0 MB dl, 1s, 79 MB rss) ok
[00:43:50] [541/773] soundtouch@2.4.0+ds..2.4.1+ds (0 MB dl, 1s, 82 MB rss) ok
[00:43:51] [542/773] libusb-1.0@1.0.28..1.0.29 (0 MB dl, 1s, 79 MB rss) ok
[00:43:51] [543/773] libfido2@1.8.0..1.9.0 (0 MB dl, 1s, 81 MB rss) ok
[00:43:51] [544/773] libusb-1.0@1.0.27..1.0.28 (0 MB dl, 1s, 79 MB rss) ok
[00:43:52] [545/773] libusb-1.0@1.0.26..1.0.27 (0 MB dl, 1s, 79 MB rss) ok
[00:43:53] [546/773] libusb-1.0@1.0.25..1.0.26 (0 MB dl, 1s, 79 MB rss) ok
[00:43:53] [547/773] libidn2@2.3.2..2.3.3 (0 MB dl, 1s, 79 MB rss) ok
[00:43:53] [548/773] libusb-1.0@1.0.24..1.0.25 (0 MB dl, 1s, 78 MB rss) ok
[00:43:54] [549/773] jansson@2.15.0..2.15.1 (0 MB dl, 1s, 79 MB rss) ok
[00:43:54] [550/773] xxhash@0.7.4..0.8.0 (0 MB dl, 1s, 80 MB rss) ok
[00:43:55] [551/773] newt@0.52.19..0.52.20 (0 MB dl, 2s, 78 MB rss) ok
[00:43:55] [552/773] libusb-1.0@1.0.23..1.0.24 (0 MB dl, 1s, 79 MB rss) ok
[00:43:55] [553/773] libsigc++-2.0@2.10.0..2.10.1 (0 MB dl, 1s, 86 MB rss) ok
[00:43:56] [554/773] libsigc++-2.0@2.10.1..2.10.2 (0 MB dl, 1s, 85 MB rss) ok
[00:43:56] [555/773] kmod@34.1..34.2 (0 MB dl, 1s, 79 MB rss) ok
[00:43:57] [556/773] kmod@34..34.1 (0 MB dl, 1s, 79 MB rss) ok
[00:43:57] [557/773] libseccomp@2.6.0..2.6.1 (0 MB dl, 1s, 79 MB rss) ok
[00:43:58] [558/773] newt@0.52.20..0.52.21 (0 MB dl, 2s, 78 MB rss) ok
[00:43:58] [559/773] libsigc++-2.0@2.9.3..2.10.0 (0 MB dl, 2s, 86 MB rss) ok
[00:43:58] [560/773] libtasn1-6@4.17.0..4.18.0 (0 MB dl, 1s, 78 MB rss) ok
[00:43:59] [561/773] libusb-1.0@1.0.22..1.0.23 (0 MB dl, 1s, 78 MB rss) ok
[00:44:00] [562/773] kmod@33+20241031..34 (0 MB dl, 1s, 79 MB rss) ok
[00:44:00] [563/773] newt@0.52.18..0.52.19 (0 MB dl, 2s, 79 MB rss) ok
[00:44:00] [564/773] libseccomp@2.5.5..2.6.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:01] [565/773] libtasn1-6@4.18.0..4.19.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:01] [566/773] libtasn1-6@4.16.0..4.17.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:02] [567/773] pciutils@3.14.0..3.15.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:02] [568/773] kmod@32+20240611..33+20240816 (0 MB dl, 1s, 79 MB rss) ok
[00:44:02] [569/773] kmod@33+20240816..33+20241031 (0 MB dl, 1s, 79 MB rss) ok
[00:44:03] [570/773] rtmpdump@2.4+20151223.gitfa8646d.1..2.6 (0 MB dl, 1s, 79 MB rss) ok
[00:44:03] [571/773] libtasn1-6@4.14..4.15.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:03] [572/773] libtasn1-6@4.20.0..4.21.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:04] [573/773] pciutils@3.13.0..3.14.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:04] [574/773] libtasn1-6@4.19.0..4.20.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:04] [575/773] kmod@32+20240327..32+20240611 (0 MB dl, 1s, 79 MB rss) ok
[00:44:05] [576/773] libtasn1-6@4.15.0..4.16.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:06] [577/773] libsigc++-2.0@2.8.0..2.9.3 (0 MB dl, 1s, 86 MB rss) ok
[00:44:06] [578/773] audit@4.1.1..4.1.2 (0 MB dl, 1s, 79 MB rss) ok
[00:44:07] [579/773] kmod@32..32+20240327 (0 MB dl, 1s, 79 MB rss) ok
[00:44:07] [580/773] pciutils@3.12.0..3.13.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:07] [581/773] libseccomp@2.5.2..2.5.3 (0 MB dl, 1s, 79 MB rss) ok
[00:44:08] [582/773] kmod@31+20240202..32 (0 MB dl, 1s, 79 MB rss) ok
[00:44:08] [583/773] kmod@31..31+20240202 (0 MB dl, 1s, 79 MB rss) ok
[00:44:08] [584/773] pciutils@3.11.1..3.12.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:09] [585/773] libseccomp@2.5.1..2.5.2 (0 MB dl, 1s, 79 MB rss) ok
[00:44:09] [586/773] audit@4.0.5..4.1.1 (0 MB dl, 1s, 79 MB rss) ok
[00:44:09] [587/773] libseccomp@2.5.0..2.5.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:10] [588/773] libseccomp@2.5.3..2.5.4 (0 MB dl, 1s, 79 MB rss) ok
[00:44:11] [589/773] libseccomp@2.5.4..2.5.5 (0 MB dl, 1s, 79 MB rss) ok
[00:44:11] [590/773] newt@0.52.24..0.52.25 (0 MB dl, 2s, 79 MB rss) ok
[00:44:12] [591/773] lz4@1.8.0..1.8.1.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:12] [592/773] libusb-1.0@1.0.21..1.0.22 (0 MB dl, 1s, 78 MB rss) ok
[00:44:12] [593/773] newt@0.52.23..0.52.24 (0 MB dl, 1s, 79 MB rss) ok
[00:44:13] [594/773] pciutils@3.10.0..3.11.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:13] [595/773] newt@0.52.22..0.52.23 (0 MB dl, 1s, 79 MB rss) ok
[00:44:14] [596/773] newt@0.52.21..0.52.22 (0 MB dl, 1s, 78 MB rss) ok
[00:44:14] [597/773] libidn2@2.2.0..2.3.0 (0 MB dl, 2s, 78 MB rss) ok
[00:44:14] [598/773] rtmpdump@2.4+20151223.gitfa8646d..2.4+20151223.gitfa8646d.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:15] [599/773] soundtouch@2.3.1+ds1..2.3.2+ds1 (0 MB dl, 1s, 83 MB rss) ok
[00:44:15] [600/773] audit@4.0.2..4.0.5 (0 MB dl, 1s, 79 MB rss) ok
[00:44:16] [601/773] libidn2@2.3.0..2.3.1 (0 MB dl, 1s, 79 MB rss) ok
[00:44:16] [602/773] libidn2@2.3.1..2.3.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:17] [603/773] pciutils@3.9.0..3.10.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:17] [604/773] libidn2@2.0.5..2.2.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:18] [605/773] soundtouch@2.0.0..2.1.2+ds1 (0 MB dl, 2s, 97 MB rss) ok
[00:44:18] [606/773] audit@4.0.1..4.0.2 (0 MB dl, 1s, 79 MB rss) ok
[00:44:18] [607/773] lmdb@0.9.31..0.9.35 (0 MB dl, 1s, 78 MB rss) ok
[00:44:19] [608/773] lmdb@0.9.24..0.9.31 (0 MB dl, 1s, 78 MB rss) ok
[00:44:19] [609/773] uchardet@0.0.7..0.0.8 (0 MB dl, 1s, 79 MB rss) ok
[00:44:19] [610/773] libseccomp@2.4.4..2.5.0 (0 MB dl, 1s, 79 MB rss) ok
[00:44:20] [611/773] jansson@2.14..2.15.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:20] [612/773] libsigc++-2.0@2.10.2..2.10.4 (0 MB dl, 1s, 84 MB rss) ok
[00:44:21] [613/773] snappy@1.2.0..1.2.1 (0 MB dl, 1s, 87 MB rss) ok
[00:44:21] [614/773] audit@3.1.2..4.0.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:21] [615/773] uchardet@0.0.6..0.0.7 (0 MB dl, 1s, 80 MB rss) ok
[00:44:22] [616/773] snappy@1.2.1..1.2.2 (0 MB dl, 1s, 87 MB rss) ok
[00:44:22] [617/773] pciutils@3.8.0..3.9.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:23] [618/773] libidn2@2.0.4..2.0.5 (0 MB dl, 1s, 78 MB rss) ok
[00:44:23] [619/773] pciutils@3.6.4..3.7.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:23] [620/773] libtasn1-6@4.13..4.14 (0 MB dl, 1s, 79 MB rss) ok
[00:44:24] [621/773] snappy@1.1.10..1.2.0 (0 MB dl, 1s, 87 MB rss) ok
[00:44:24] [622/773] lmdb@0.9.22..0.9.24 (0 MB dl, 1s, 78 MB rss) ok
[00:44:25] [623/773] json-c@0.18+ds..0.19+ds (0 MB dl, 1s, 79 MB rss) ok
[00:44:25] [624/773] audit@3.1.1..3.1.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:25] [625/773] apparmor@4.1.0..4.1.3 (0 MB dl, 1s, 78 MB rss) ok
[00:44:26] [626/773] apparmor@3.0.12..3.0.13 (0 MB dl, 1s, 78 MB rss) ok
[00:44:26] [627/773] apparmor@3.1.7..4.1.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:26] [628/773] audit@3.0.9..3.1.1 (0 MB dl, 1s, 79 MB rss) ok
[00:44:27] [629/773] json-c@0.17..0.18+ds (0 MB dl, 1s, 79 MB rss) ok
[00:44:27] [630/773] audit@3.0.6..3.0.7 (0 MB dl, 1s, 78 MB rss) ok
[00:44:28] [631/773] soundtouch@1.9.2..2.0.0 (0 MB dl, 1s, 94 MB rss) ok
[00:44:28] [632/773] apparmor@5.0.1..5.0.2 (0 MB dl, 1s, 79 MB rss) ok
[00:44:28] [633/773] pciutils@3.7.0..3.8.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:29] [634/773] apparmor@3.0.13..3.1.7 (0 MB dl, 1s, 79 MB rss) ok
[00:44:29] [635/773] libseccomp@2.4.3..2.4.4 (0 MB dl, 1s, 79 MB rss) ok
[00:44:29] [636/773] audit@3.0.7..3.0.9 (0 MB dl, 1s, 78 MB rss) ok
[00:44:30] [637/773] libtasn1-6@4.12..4.13 (0 MB dl, 1s, 79 MB rss) ok
[00:44:31] [638/773] json-c@0.16..0.17 (0 MB dl, 1s, 79 MB rss) ok
[00:44:31] [639/773] apparmor@4.1.3..4.1.6 (0 MB dl, 1s, 78 MB rss) ok
[00:44:31] [640/773] lmdb@0.9.21..0.9.22 (0 MB dl, 1s, 78 MB rss) ok
[00:44:32] [641/773] apparmor@4.1.7..4.1.8 (0 MB dl, 1s, 78 MB rss) ok
[00:44:32] [642/773] snappy@1.1.9..1.1.10 (0 MB dl, 1s, 87 MB rss) ok
[00:44:32] [643/773] apparmor@4.1.8..5.0.1 (0 MB dl, 1s, 79 MB rss) ok
[00:44:33] [644/773] lmdb@0.9.19..0.9.21 (0 MB dl, 1s, 78 MB rss) ok
[00:44:33] [645/773] lmdb@0.9.18..0.9.19 (0 MB dl, 1s, 78 MB rss) ok
[00:44:33] [646/773] json-c@0.15..0.16 (0 MB dl, 1s, 79 MB rss) ok
[00:44:34] [647/773] apparmor@4.1.6..4.1.7 (0 MB dl, 1s, 78 MB rss) ok
[00:44:34] [648/773] acl@2.3.2..2.4.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:34] [649/773] libsigc++-2.0@2.10.4..2.10.8 (0 MB dl, 1s, 84 MB rss) ok
[00:44:35] [650/773] uchardet@0.0.1..0.0.6 (0 MB dl, 1s, 78 MB rss) ok
[00:44:35] [651/773] popt@1.16..1.18 (0 MB dl, 1s, 78 MB rss) ok
[00:44:35] [652/773] libsigc++-2.0@2.10.8..2.12.0 (0 MB dl, 1s, 84 MB rss) ok
[00:44:36] [653/773] iptables@1.8.4..1.8.5 (0 MB dl, 1s, 78 MB rss) ok
[00:44:36] [654/773] snappy@1.1.6..1.1.7 (0 MB dl, 1s, 85 MB rss) ok
[00:44:37] [655/773] xxhash@0.7.3..0.7.4 (0 MB dl, 1s, 78 MB rss) ok
[00:44:37] [656/773] acl@2.3.1..2.3.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:37] [657/773] libsigc++-2.0@2.12.0..2.12.1 (0 MB dl, 1s, 84 MB rss) ok
[00:44:38] [658/773] acl@2.2.52..2.2.53 (0 MB dl, 1s, 78 MB rss) ok
[00:44:38] [659/773] json-c@0.14+dfsg..0.15 (0 MB dl, 1s, 78 MB rss) ok
[00:44:39] [660/773] popt@1.18..1.19+dfsg (0 MB dl, 1s, 79 MB rss) ok
[00:44:39] [661/773] snappy@1.1.8..1.1.9 (0 MB dl, 1s, 86 MB rss) ok
[00:44:39] [662/773] acl@2.2.53..2.3.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:40] [663/773] jansson@2.13.1..2.14 (0 MB dl, 1s, 78 MB rss) ok
[00:44:40] [664/773] snappy@1.1.4..1.1.6 (0 MB dl, 1s, 83 MB rss) ok
[00:44:41] [665/773] jansson@2.12..2.13.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:41] [666/773] snappy@1.1.3..1.1.4 (0 MB dl, 1s, 81 MB rss) ok
[00:44:41] [667/773] json-c@0.13.1+dfsg..0.14+dfsg (0 MB dl, 1s, 78 MB rss) ok
[00:44:42] [668/773] soundtouch@2.1.2+ds1..2.2+ds1 (0 MB dl, 1s, 88 MB rss) ok
[00:44:42] [669/773] libpipeline@1.5.7..1.5.8 (0 MB dl, 1s, 78 MB rss) ok
[00:44:42] [670/773] xxhash@0.7.2..0.7.3 (0 MB dl, 1s, 78 MB rss) ok
[00:44:43] [671/773] iptables@1.8.7..1.8.8 (0 MB dl, 1s, 78 MB rss) ok
[00:44:43] [672/773] libmd@1.1.0..1.2.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:43] [673/773] snappy@1.1.7..1.1.8 (0 MB dl, 1s, 83 MB rss) ok
[00:44:44] [674/773] iptables@1.8.6..1.8.7 (0 MB dl, 1s, 78 MB rss) ok
[00:44:44] [675/773] iptables@1.8.5..1.8.6 (0 MB dl, 1s, 78 MB rss) ok
[00:44:44] [676/773] jansson@2.11..2.12 (0 MB dl, 1s, 78 MB rss) ok
[00:44:45] [677/773] json-c@0.12.1+ds..0.13.1+dfsg (0 MB dl, 1s, 78 MB rss) ok
[00:44:45] [678/773] xxhash@0.7.1..0.7.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:45] [679/773] iptables@1.8.8..1.8.9 (0 MB dl, 1s, 78 MB rss) ok
[00:44:46] [680/773] libpipeline@1.5.6..1.5.7 (0 MB dl, 1s, 78 MB rss) ok
[00:44:46] [681/773] jansson@2.10..2.11 (0 MB dl, 1s, 78 MB rss) ok
[00:44:47] [682/773] libpipeline@1.5.5..1.5.6 (0 MB dl, 1s, 79 MB rss) ok
[00:44:47] [683/773] fstrm@0.4.0..0.6.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:47] [684/773] protobuf-c@1.3.3..1.4.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:48] [685/773] libpipeline@1.5.4..1.5.5 (0 MB dl, 1s, 78 MB rss) ok
[00:44:48] [686/773] libmd@1.0.4..1.1.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:49] [687/773] libpipeline@1.5.1..1.5.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:49] [688/773] libpipeline@1.5.2..1.5.3 (0 MB dl, 1s, 78 MB rss) ok
[00:44:50] [689/773] fstrm@0.6.0..0.6.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:50] [690/773] protobuf-c@1.3.2..1.3.3 (0 MB dl, 1s, 78 MB rss) ok
[00:44:50] [691/773] protobuf-c@1.4.1..1.5.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:51] [692/773] protobuf-c@1.3.1..1.3.2 (0 MB dl, 1s, 79 MB rss) ok
[00:44:51] [693/773] libpipeline@1.5.3..1.5.4 (0 MB dl, 1s, 78 MB rss) ok
[00:44:51] [694/773] soundtouch@2.2+ds1..2.3.1+ds1 (0 MB dl, 1s, 80 MB rss) ok
[00:44:52] [695/773] jansson@2.9..2.10 (0 MB dl, 1s, 78 MB rss) ok
[00:44:52] [696/773] libpipeline@1.5.0..1.5.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:52] [697/773] iptables@1.8.10..1.8.11 (0 MB dl, 1s, 78 MB rss) ok
[00:44:53] [698/773] iptables@1.8.9..1.8.10 (0 MB dl, 1s, 78 MB rss) ok
[00:44:53] [699/773] iptables@1.8.11..1.8.12 (0 MB dl, 1s, 78 MB rss) ok
[00:44:53] [700/773] jansson@2.7..2.9 (0 MB dl, 1s, 78 MB rss) ok
[00:44:54] [701/773] iptables@1.8.12..1.8.13 (0 MB dl, 1s, 78 MB rss) ok
[00:44:54] [702/773] bzip2@1.0.6..1.0.8 (0 MB dl, 1s, 79 MB rss) ok
[00:44:54] [703/773] libmd@1.0.3..1.0.4 (0 MB dl, 1s, 78 MB rss) ok
[00:44:55] [704/773] libpipeline@1.4.2..1.5.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:55] [705/773] json-c@0.12.1..0.12.1+ds (0 MB dl, 1s, 78 MB rss) ok
[00:44:55] [706/773] libmd@1.0.1..1.0.3 (0 MB dl, 1s, 78 MB rss) ok
[00:44:56] [707/773] libcap2@2.43..2.44 (0 MB dl, 1s, 78 MB rss) ok
[00:44:56] [708/773] libcap2@2.42..2.43 (0 MB dl, 1s, 78 MB rss) ok
[00:44:56] [709/773] libmaxminddb@1.9.1..1.10.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:57] [710/773] libmaxminddb@1.8.0..1.9.1 (0 MB dl, 1s, 79 MB rss) ok
[00:44:57] [711/773] json-c@0.12..0.12.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:57] [712/773] libmaxminddb@1.7.1..1.8.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:58] [713/773] libmaxminddb@1.5.2..1.7.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:58] [714/773] libmaxminddb@1.5.0..1.5.2 (0 MB dl, 1s, 78 MB rss) ok
[00:44:59] [715/773] libmd@1.0.0..1.0.1 (0 MB dl, 1s, 78 MB rss) ok
[00:44:59] [716/773] libmaxminddb@1.4.3..1.5.0 (0 MB dl, 1s, 78 MB rss) ok
[00:44:59] [717/773] libmaxminddb@1.10.0..1.11.0 (0 MB dl, 1s, 78 MB rss) ok
[00:45:00] [718/773] libmd@0.0.0..1.0.0 (0 MB dl, 1s, 78 MB rss) ok
[00:45:00] [719/773] libmaxminddb@1.12.2..1.13.3 (0 MB dl, 1s, 78 MB rss) ok
[00:45:01] [720/773] libcap2@2.36..2.42 (0 MB dl, 1s, 78 MB rss) ok
[00:45:01] [721/773] libmaxminddb@1.11.0..1.12.2 (0 MB dl, 1s, 78 MB rss) ok
[00:45:01] [722/773] libcap-ng@0.9.3..0.9.5 (0 MB dl, 1s, 79 MB rss) ok
[00:45:02] [723/773] libcap-ng@0.9.2..0.9.3 (0 MB dl, 1s, 79 MB rss) ok
[00:45:02] [724/773] attr@2.5.2..2.6.0 (0 MB dl, 1s, 78 MB rss) ok
[00:45:02] [725/773] keyutils@1.6..1.6.1 (0 MB dl, 1s, 78 MB rss) ok
[00:45:03] [726/773] attr@2.5.1..2.5.2 (0 MB dl, 1s, 78 MB rss) ok
[00:45:03] [727/773] keyutils@1.6.1..1.6.3 (0 MB dl, 1s, 78 MB rss) ok
[00:45:03] [728/773] xxhash@0.7.0..0.7.1 (0 MB dl, 1s, 79 MB rss) ok
[00:45:04] [729/773] libcap-ng@0.9.1..0.9.2 (0 MB dl, 1s, 79 MB rss) ok
[00:45:04] [730/773] libcap-ng@0.8.5..0.9.1 (0 MB dl, 1s, 79 MB rss) ok
[00:45:04] [731/773] attr@2.4.48..2.5.1 (0 MB dl, 1s, 78 MB rss) ok
[00:45:05] [732/773] attr@2.4.47..2.4.48 (0 MB dl, 1s, 78 MB rss) ok
[00:45:05] [733/773] libcap-ng@0.8.4..0.8.5 (0 MB dl, 1s, 79 MB rss) ok
[00:45:06] [734/773] libcap-ng@0.8.3..0.8.4 (0 MB dl, 1s, 79 MB rss) ok
[00:45:06] [735/773] gpm@1.20.4..1.20.7 (0 MB dl, 1s, 78 MB rss) ok
[00:45:06] [736/773] keyutils@1.5.9..1.6 (0 MB dl, 1s, 78 MB rss) ok
[00:45:07] [737/773] libcap-ng@0.7.9..0.8.3 (0 MB dl, 1s, 78 MB rss) ok
[00:45:07] [738/773] libcap-ng@0.7.7..0.7.9 (0 MB dl, 1s, 78 MB rss) ok
[00:45:07] [739/773] libxau@1.0.9..1.0.11 (0 MB dl, 1s, 78 MB rss) ok
[00:45:08] [740/773] mythes@1.2.4..1.2.5 (0 MB dl, 1s, 78 MB rss) ok
[00:45:08] [741/773] libmnl@1.0.4..1.0.5 (0 MB dl, 1s, 78 MB rss) ok
[00:45:08] [742/773] mythes@1.2.5..1.2.6 (0 MB dl, 1s, 78 MB rss) ok
[00:45:09] [743/773] xxhash@0.6.5..0.7.0 (0 MB dl, 1s, 79 MB rss) ok
[00:45:09] [744/773] libmnl@1.0.3..1.0.4 (0 MB dl, 1s, 79 MB rss) ok
[00:45:09] [745/773] cdebconf@0.280..0.281 (0 MB dl, 1s, 78 MB rss) ok
[00:45:10] [746/773] cdebconf@0.279..0.280 (0 MB dl, 1s, 78 MB rss) ok
[00:45:10] [747/773] cdebconf@0.278..0.279 (0 MB dl, 1s, 78 MB rss) ok
[00:45:10] [748/773] cdebconf@0.277..0.278 (0 MB dl, 1s, 78 MB rss) ok
[00:45:11] [749/773] cdebconf@0.276..0.277 (0 MB dl, 1s, 78 MB rss) ok
[00:45:11] [750/773] cdebconf@0.275..0.276 (0 MB dl, 1s, 78 MB rss) ok
[00:45:11] [751/773] cdebconf@0.274..0.275 (0 MB dl, 1s, 78 MB rss) ok
[00:45:12] [752/773] cdebconf@0.281..0.282 (0 MB dl, 1s, 78 MB rss) ok
[00:45:12] [753/773] cdebconf@0.282..0.283 (0 MB dl, 1s, 78 MB rss) ok
[00:46:52] [754/773] z3@4.8.7..4.8.8 (245 MB dl, 253s, 4833 MB rss) ok
[00:51:16] [755/773] z3@4.8.6..4.8.7 (226 MB dl, 264s, 4659 MB rss) ok
[00:55:09] [756/773] z3@4.8.4..4.8.6 (214 MB dl, 233s, 4723 MB rss) ok
[01:02:31] [757/773] libmwaw@0.3.20..0.3.21 (119 MB dl, 442s, 4089 MB rss) ok
[01:09:23] [758/773] libmwaw@0.3.19..0.3.20 (116 MB dl, 413s, 3927 MB rss) ok
[01:16:40] [759/773] libmwaw@0.3.21..0.3.22 (115 MB dl, 437s, 3889 MB rss) ok
[01:23:44] [760/773] libmwaw@0.3.17..0.3.19 (112 MB dl, 424s, 3802 MB rss) ok
[01:25:28] [761/773] z3@4.4.1..4.8.4 (111 MB dl, 104s, 3147 MB rss) ok
[01:31:17] [762/773] libmwaw@0.3.22..0.3.23 (110 MB dl, 349s, 3420 MB rss) ok
[01:37:12] [763/773] libmwaw@0.3.16..0.3.17 (109 MB dl, 355s, 3640 MB rss) ok
[01:43:10] [764/773] libmwaw@0.3.15..0.3.16 (108 MB dl, 358s, 3563 MB rss) ok
[01:48:38] [765/773] libmwaw@0.3.14..0.3.15 (90 MB dl, 328s, 3407 MB rss) ok
[01:52:38] [766/773] libetonyek@0.1.10..0.1.12 (75 MB dl, 240s, 3241 MB rss) ok
[01:57:39] [767/773] libetonyek@0.1.9..0.1.10 (75 MB dl, 302s, 3554 MB rss) ok
